motor_id;timestamp;rotacao_rpm;vibracao_mm_s;temperatura_c;corrente_a;falha
1;2026-01-01 06:49:00;1834,83;1,491;71,98;12,14;0
1;2026-01-01 06:50:00;1808,97;3,134;70,11;13,51;0
1;2026-01-01 06:51:00;1821,04;1,439;73,04;12,85;0
1;2026-01-01 06:52:00;1843,32;2,412;73,17;11,75;0
1;2026-01-01 06:53:00;1849,29;3,068;75,24;12,76;0
1;2026-01-01 06:54:00;1814,36;2,531;73,22;12,96;0
1;2026-01-01 06:55:00;1849,93;2,072;75,95;13,37;0
1;2026-01-01 06:56:00;1818,4;2,221;72,9;12,59;0
1;2026-01-01 06:57:00;1795,16;3,069;72,59;13,29;0
1;2026-01-01 06:58:00;1801,23;1,89;75,54;12,9;0
1;2026-01-01 06:59:00;1779,08;3,11;70,43;12;0
1;2026-01-01 07:00:00;1793,89;2,636;79,92;11,94;0
1;2026-01-01 07:01:00;1807,14;2,181;73,82;13,46;0
1;2026-01-01 07:02:00;1836,18;2,425;73,83;13,51;0
1;2026-01-01 07:03:00;1859,11;2,251;74,19;12,98;0
1;2026-01-01 07:04:00;1781,54;3,005;77,57;13,69;0
1;2026-01-01 07:05:00;1825,91;2,951;74,86;13,42;0
1;2026-01-01 07:06:00;1790,08;1,971;68,87;13,2;0
1;2026-01-01 07:07:00;1827,96;2,497;76,39;12,24;0
1;2026-01-01 07:08:00;1812,82;2,313;72,03;13,83;0
1;2026-01-01 07:09:00;1770,32;3,176;73,15;13,11;0
1;2026-01-01 07:10:00;1839,3;2,118;69,68;12,56;0
1;2026-01-01 07:11:00;1800,97;3,3;74,19;12,39;0
1;2026-01-01 07:12:00;1802,75;2,645;71,25;12,94;0
1;2026-01-01 07:13:00;1789,35;2,194;73,13;11,79;0
1;2026-01-01 07:14:00;1799,74;2,387;72,17;13,21;0
1;2026-01-01 07:15:00;1826,79;2,338;77,69;12,22;0
1;2026-01-01 07:16:00;1811,36;2,148;77,83;13,01;0
1;2026-01-01 07:17:00;1824,31;2,696;73;12,48;0
1;2026-01-01 07:18:00;1825,14;2,167;73,04;12,63;0
1;2026-01-01 07:19:00;1849,11;1,786;71,95;12,34;0
1;2026-01-01 07:20:00;1807,52;2,506;75,64;12,69;0
1;2026-01-01 07:21:00;1779,17;1,937;72,06;13,92;0
1;2026-01-01 07:22:00;1842,77;2,357;71,83;13,62;0
1;2026-01-01 07:23:00;1807,81;2,295;75,33;13;0
1;2026-01-01 07:24:00;1843,96;2,31;71,53;12,77;0
1;2026-01-01 07:25:00;1825,68;3,459;72,78;13,3;0
1;2026-01-01 07:26:00;1812,81;2,681;68,93;13,47;0
1;2026-01-01 07:27:00;1824,81;2,756;74,64;12,29;0
1;2026-01-01 07:28:00;1864,87;1,948;77,73;12,74;0
1;2026-01-01 07:29:00;1868,02;2,397;74,68;11,7;0
1;2026-01-01 07:30:00;1817,83;2,744;76,53;13,46;0
1;2026-01-01 07:31:00;1820,1;2,249;70,76;14,03;0
1;2026-01-01 07:32:00;1843;3,022;73,47;12,84;0
1;2026-01-01 07:33:00;1794,95;2,177;70,52;11,51;0
1;2026-01-01 07:34:00;1824,42;2,544;72,31;13,15;0
1;2026-01-01 07:35:00;1815,45;2,424;74,81;12,25;0
1;2026-01-01 07:36:00;1823,94;2,724;73,13;12,39;0
1;2026-01-01 07:37:00;1795,26;2,402;69,35;13,17;0
1;2026-01-01 07:38:00;1776,35;2,55;69,59;12,94;0
1;2026-01-01 07:39:00;1764,27;2,564;69,43;12,5;0
1;2026-01-01 07:40:00;1788,16;2,365;74,11;12,4;0
1;2026-01-01 07:41:00;1804,63;2,852;78,04;12,86;0
1;2026-01-01 07:42:00;1808,76;2,754;76,29;12,54;0
1;2026-01-01 07:43:00;1864,52;2,623;68,14;12,12;0
1;2026-01-01 07:44:00;1843,74;2,486;76,43;12,59;0
1;2026-01-01 07:45:00;1792,04;2,977;75,22;12,99;0
1;2026-01-01 07:46:00;1824,79;2,564;69,02;12,68;0
1;2026-01-01 07:47:00;1805,92;2,536;72,12;11,94;0
1;2026-01-01 07:48:00;1808,98;2,7;75,62;13,38;0
1;2026-01-01 07:49:00;1820,73;3,337;74,26;11,15;0
1;2026-01-01 07:50:00;1831,57;2,122;69,61;12,52;0
1;2026-01-01 07:51:00;1807,61;2,966;74,41;12,42;0
1;2026-01-01 07:52:00;1842,69;1,901;67,54;12,88;0
1;2026-01-01 07:53:00;1787,54;2,745;72,32;13,13;0
1;2026-01-01 07:54:00;1816,25;3,288;75,72;13,47;0
1;2026-01-01 07:55:00;1881,04;2,854;72,92;12,36;0
1;2026-01-01 07:56:00;1821,67;2,727;71,63;13,14;0
1;2026-01-01 07:57:00;1851,92;2,434;75,1;12,91;0
1;2026-01-01 07:58:00;1818,38;2,671;75,32;11,76;0
1;2026-01-01 07:59:00;1830,61;2,557;76,15;13,93;0
1;2026-01-01 08:00:00;1814,67;2,344;75,06;11,93;0
1;2026-01-01 08:01:00;1811,83;2,542;75,58;13,04;0
1;2026-01-01 08:02:00;1796,61;2,738;74,71;13,02;0
1;2026-01-01 08:03:00;1826,85;2,351;73,54;12,95;0
1;2026-01-01 08:04:00;1794,8;2,336;73,1;12,49;0
1;2026-01-01 08:05:00;1832,73;2,114;72,29;13,29;0
1;2026-01-01 08:06:00;1843,23;2,815;69,85;11,85;0
1;2026-01-01 08:07:00;1825,26;2,876;70,49;12,75;0
1;2026-01-01 08:08:00;1808,94;2,751;72,17;12,45;0
1;2026-01-01 08:09:00;1827,44;3,044;73,48;12,38;0
1;2026-01-01 08:10:00;1808,38;2,693;76,48;13,05;0
1;2026-01-01 08:11:00;1839,48;2,815;72,77;13,44;0
1;2026-01-01 08:12:00;1770,31;2,78;75,39;12,58;0
1;2026-01-01 08:13:00;1807,7;2,622;75,58;13,26;0
1;2026-01-01 08:14:00;1766,32;2,446;72,3;12,82;0
1;2026-01-01 08:15:00;1778,72;3,544;74,37;12,25;0
1;2026-01-01 08:16:00;1850,19;2,478;72,27;12,63;0
1;2026-01-01 08:17:00;1838,47;2,392;76,18;12,61;0
1;2026-01-01 08:18:00;1798,11;2,832;74,47;12,37;0
1;2026-01-01 08:19:00;1778,53;2,759;69,9;13,05;0
1;2026-01-01 08:20:00;1741,98;2,096;73,28;12,93;0
1;2026-01-01 08:21:00;1802,51;3,107;77;11,84;0
1;2026-01-01 08:22:00;1876,6;2,621;72,43;11,8;0
1;2026-01-01 08:23:00;1826,97;2,214;74;13,04;0
1;2026-01-01 08:24:00;1802,1;3,134;74,24;12,3;0
1;2026-01-01 08:25:00;1827,72;2,909;70,29;12,97;0
1;2026-01-01 08:26:00;1777,07;2,153;74,16;13,26;0
1;2026-01-01 08:27:00;1808,66;3,369;69,39;12,03;0
1;2026-01-01 08:28:00;1818,58;2,922;71,31;11,94;0
1;2026-01-01 08:29:00;1813,94;2,654;75,57;13,79;0
1;2026-01-01 08:30:00;1835,86;3,294;73,77;13;0
1;2026-01-01 08:31:00;1824,71;2,722;72,12;12,54;0
1;2026-01-01 08:32:00;1832,8;2,647;74;12,23;0
1;2026-01-01 08:33:00;1798,88;2,394;72,73;12,48;0
1;2026-01-01 08:34:00;1838,54;2,891;72,91;12,08;0
1;2026-01-01 08:35:00;1856,82;2,849;74,52;13,32;0
1;2026-01-01 08:36:00;1791,84;2,664;71,06;12,32;0
1;2026-01-01 08:37:00;1793,9;2,342;72,98;13,45;0
1;2026-01-01 08:38:00;1849,49;2,71;72,1;12,55;0
1;2026-01-01 08:39:00;1811,31;2,63;68,91;12,16;0
1;2026-01-01 08:40:00;1851,19;2,125;70,58;12,53;0
1;2026-01-01 08:41:00;1805,03;2,07;76,8;11,21;0
1;2026-01-01 08:42:00;1852,47;2,884;73,84;12,72;0
1;2026-01-01 08:43:00;1819,38;1,618;69,57;12,69;0
1;2026-01-01 08:44:00;1822,55;2,74;69,03;13,28;0
1;2026-01-01 08:45:00;1855,21;2,467;72,6;11,66;0
1;2026-01-01 08:46:00;1807,05;3,182;76,78;13,49;0
1;2026-01-01 08:47:00;1792,57;2,461;72,41;13,28;0
1;2026-01-01 08:48:00;1804,88;2,922;76,15;13,54;0
1;2026-01-01 08:49:00;1827,4;2,5;73,76;12,76;0
1;2026-01-01 08:50:00;1776,95;2,704;74,06;13,4;0
1;2026-01-01 08:51:00;1832,03;2,953;69,54;11,91;0
1;2026-01-01 08:52:00;1802,62;2,473;75,22;13,22;0
1;2026-01-01 08:53:00;1844,79;3,057;72,04;12,33;0
1;2026-01-01 08:54:00;1756,24;2,261;75,04;11,8;0
1;2026-01-01 08:55:00;1796,43;2,776;70,84;12,11;0
1;2026-01-01 08:56:00;1773,93;3,027;73,32;12,79;0
1;2026-01-01 08:57:00;1795,44;2,922;73,76;12,29;0
1;2026-01-01 08:58:00;1822,29;3,425;72,49;13,02;0
1;2026-01-01 08:59:00;1811,61;2,353;73,89;11,7;0
1;2026-01-01 09:00:00;1809,76;2,107;72,21;11,51;0
1;2026-01-01 09:01:00;1812,11;2,261;71,26;13,61;0
1;2026-01-01 09:02:00;1821,18;2,922;76,89;13,33;0
1;2026-01-01 09:03:00;1790,88;2,857;75,5;12,16;0
1;2026-01-01 09:04:00;1833,76;2,699;70,98;12,79;0
1;2026-01-01 09:05:00;1832,66;2,209;74,3;13,4;0
1;2026-01-01 09:06:00;1825,72;2,965;71,02;13,04;0
1;2026-01-01 09:07:00;1830,01;2,168;69,92;12,88;0
1;2026-01-01 09:08:00;1823,5;3,122;75,46;13,45;0
1;2026-01-01 09:09:00;1866,97;3,801;68,62;12,35;0
1;2026-01-01 09:10:00;1813,92;2,805;75,2;12,81;0
1;2026-01-01 09:11:00;1808,42;2,892;72,25;12,78;0
1;2026-01-01 09:12:00;1797,26;2,461;72,35;12,63;0
1;2026-01-01 09:13:00;1790,29;1,934;73,9;12,56;0
1;2026-01-01 09:14:00;1784,98;2,417;74,33;12,83;0
1;2026-01-01 09:15:00;1793,87;2,221;70,81;12,81;0
1;2026-01-01 09:16:00;1814,33;2,08;74,67;12,16;0
1;2026-01-01 09:17:00;1824,45;3,347;73,16;13,27;0
1;2026-01-01 09:18:00;1817,37;2,767;69,74;12,2;0
1;2026-01-01 09:19:00;1796,96;2,81;72,45;12,66;0
1;2026-01-01 09:20:00;1838,6;2,535;76,33;12,61;0
1;2026-01-01 09:21:00;1834,58;2,589;77,07;13;0
1;2026-01-01 09:22:00;1812,1;3,044;74,67;11,52;0
1;2026-01-01 09:23:00;1799,77;2,645;69,9;13,32;0
1;2026-01-01 09:24:00;1829,8;2,871;74,11;12,38;0
1;2026-01-01 09:25:00;1820,79;2,58;75,01;13,52;0
1;2026-01-01 09:26:00;1779,89;2,521;74,69;12,5;0
1;2026-01-01 09:27:00;1814,39;2,096;74,84;12,76;0
1;2026-01-01 09:28:00;1822,64;1,867;73,79;13,94;0
1;2026-01-01 09:29:00;1793,6;2,554;72,7;12,62;0
1;2026-01-01 09:30:00;1820,84;2,681;71,36;13,53;0
1;2026-01-01 09:31:00;1779,72;2,144;68,13;12,81;0
1;2026-01-01 09:32:00;1849,5;2,645;73,73;13,04;0
1;2026-01-01 09:33:00;1847,29;2,68;73,34;12,83;0
1;2026-01-01 09:34:00;1809,78;1,796;74,27;13,3;0
1;2026-01-01 09:35:00;1825,18;2,292;69,54;12,38;0
1;2026-01-01 09:36:00;1755,85;2,821;74,49;12,2;0
1;2026-01-01 09:37:00;1787,18;2,813;78,02;12,41;0
1;2026-01-01 09:38:00;1808,75;2,197;73,08;12,85;0
1;2026-01-01 09:39:00;1789,29;2,722;72,72;12,66;0
1;2026-01-01 09:40:00;1833,95;3,067;73,65;13,22;0
1;2026-01-01 09:41:00;1866,03;2,969;77,96;13,57;0
1;2026-01-01 09:42:00;1786,68;2,62;70,32;12,2;0
1;2026-01-01 09:43:00;1795,16;2,471;73,39;12,35;0
1;2026-01-01 09:44:00;1821,98;2,407;70,88;11,93;0
1;2026-01-01 09:45:00;1856,37;2,845;71,51;14,01;0
1;2026-01-01 09:46:00;1785,53;2,736;72,75;12,97;0
1;2026-01-01 09:47:00;1822,32;2,91;76,25;13,08;0
1;2026-01-01 09:48:00;1861,63;2,711;77,38;11,99;0
1;2026-01-01 09:49:00;1774,8;2,986;74;12,79;0
1;2026-01-01 09:50:00;1784,07;2,696;71,94;13,1;0
1;2026-01-01 09:51:00;1805,5;2,972;79,11;12,64;0
1;2026-01-01 09:52:00;1803,08;3,007;71,81;13,43;0
1;2026-01-01 09:53:00;1836,41;2,337;71,45;14,18;0
1;2026-01-01 09:54:00;1822,13;1,935;68,44;12,22;0
1;2026-01-01 09:55:00;1771,72;3,276;76,37;12,18;0
1;2026-01-01 09:56:00;1828,98;2,761;75,3;12,26;0
1;2026-01-01 09:57:00;1801,65;1,973;78,92;13,75;0
1;2026-01-01 09:58:00;1847,95;2,373;69,41;13,41;0
1;2026-01-01 09:59:00;1800,4;2,967;76,52;12,71;0
1;2026-01-01 10:00:00;1800,18;2,546;73,05;12,81;0
1;2026-01-01 10:01:00;1829,62;2,453;74,89;12,3;0
1;2026-01-01 10:02:00;1835,17;3,219;68,76;13,32;0
1;2026-01-01 10:03:00;1827,3;2,239;76,55;12,56;0
1;2026-01-01 10:04:00;1773,95;2,339;74,85;12,63;0
1;2026-01-01 10:05:00;1829,54;2,743;72,78;13,15;0
1;2026-01-01 10:06:00;1790,24;2,814;74,49;12,68;0
1;2026-01-01 10:07:00;1821,98;2,857;70,97;12,65;0
1;2026-01-01 10:08:00;1780,5;3,023;71,43;12,8;0
1;2026-01-01 10:09:00;1827,25;2,738;71,72;13,27;0
1;2026-01-01 10:10:00;1795,93;2,854;68,25;13,78;0
1;2026-01-01 10:11:00;1784,03;2,555;75,03;13,14;0
1;2026-01-01 10:12:00;1833,94;2,683;75,86;13,27;0
1;2026-01-01 10:13:00;1822,13;2,701;71,13;12,67;0
1;2026-01-01 10:14:00;1800,74;2,744;73,75;12,36;0
1;2026-01-01 10:15:00;1852,37;2,967;72,22;13,18;0
1;2026-01-01 10:16:00;1805,08;2,88;73,7;12,89;0
1;2026-01-01 10:17:00;1816,9;2,676;71,31;11,94;0
1;2026-01-01 10:18:00;1822,82;2,335;70,67;12,59;0
1;2026-01-01 10:19:00;1800,6;2,685;75,51;12,74;0
1;2026-01-01 10:20:00;1827,87;2,647;72,72;12,48;0
1;2026-01-01 10:21:00;1802,76;2,736;77,93;13,68;0
1;2026-01-01 10:22:00;1805,8;3,541;72,99;13,08;0
1;2026-01-01 10:23:00;1850,16;2,449;70,56;13,61;0
1;2026-01-01 10:24:00;1790,08;2,827;75,95;12,95;0
1;2026-01-01 10:25:00;1755,77;3,086;74,46;12,84;0
1;2026-01-01 10:26:00;1856,37;2,698;74,7;12,23;0
1;2026-01-01 10:27:00;1879,83;3,593;75,86;12,8;0
1;2026-01-01 10:28:00;1805,96;2,507;71,25;12,8;0
1;2026-01-01 10:29:00;1767,67;2,788;72,56;11,97;0
1;2026-01-01 10:30:00;1808,33;2,339;72,45;12,47;0
1;2026-01-01 10:31:00;1808,94;2,518;69,65;12,6;0
1;2026-01-01 10:32:00;1811,35;2,758;72,22;13,04;0
1;2026-01-01 10:33:00;1788,26;2,997;76,22;13,07;0
1;2026-01-01 10:34:00;1830,58;2,786;73,47;12,44;0
1;2026-01-01 10:35:00;1829,21;3,162;69,51;13,07;0
1;2026-01-01 10:36:00;1778,73;2,62;68,99;12,68;0
1;2026-01-01 10:37:00;1833,57;2,525;77,04;11,07;0
1;2026-01-01 10:38:00;1867,41;3,74;72,65;12,5;0
1;2026-01-01 10:39:00;1820,39;2,816;71,26;13,44;0
1;2026-01-01 10:40:00;1807,66;2,371;72,19;11,78;0
1;2026-01-01 10:41:00;1812,54;2,381;69,19;12,86;0
1;2026-01-01 10:42:00;1831,47;2,281;76,44;13,74;0
1;2026-01-01 10:43:00;1772,83;3,033;71,9;12,33;0
1;2026-01-01 10:44:00;1820,2;2,513;76,3;12,79;0
1;2026-01-01 10:45:00;1806,33;2,709;73,01;12,01;0
1;2026-01-01 10:46:00;1862,29;2,633;76,45;13,77;0
1;2026-01-01 10:47:00;1811,74;2,951;73,52;12,74;0
1;2026-01-01 10:48:00;1857,79;2,32;75,01;12,82;0
1;2026-01-01 10:49:00;1788,5;2,228;74,68;13,6;0
1;2026-01-01 10:50:00;1830,77;2,748;74,44;13,19;0
1;2026-01-01 10:51:00;1824,08;2,899;73,75;12,26;0
1;2026-01-01 10:52:00;1794,37;2,791;72,3;12,4;0
1;2026-01-01 10:53:00;1820,53;2,335;77,67;13,09;0
1;2026-01-01 10:54:00;1846,41;2,929;70,61;12,41;0
1;2026-01-01 10:55:00;1808;2,361;72,89;11,52;0
1;2026-01-01 10:56:00;1773,79;2,45;72,92;12,76;0
1;2026-01-01 10:57:00;1815,65;2,281;73,89;11,9;0
1;2026-01-01 10:58:00;1793,53;3,179;71,81;13,76;0
1;2026-01-01 10:59:00;1807,53;2,912;73,67;12,9;0
1;2026-01-01 11:00:00;1814,05;2,9;72,46;12,25;0
1;2026-01-01 11:01:00;1773,45;3,157;68,92;12,37;0
1;2026-01-01 11:02:00;1775,7;3,783;72,9;11,66;0
1;2026-01-01 11:03:00;1828,15;1,975;70,13;12,13;0
1;2026-01-01 11:04:00;1803,03;2,363;68,54;13,4;0
1;2026-01-01 11:05:00;1751,97;2,412;73,22;14,13;0
1;2026-01-01 11:06:00;1835,71;2,318;74,1;13,23;0
1;2026-01-01 11:07:00;1822,9;2,227;74,2;12,73;0
1;2026-01-01 11:08:00;1798,25;2,538;74,3;12,53;0
1;2026-01-01 11:09:00;1783,17;2,172;68,05;12,22;0
1;2026-01-01 11:10:00;1836,99;2,792;69,48;14,03;0
1;2026-01-01 11:11:00;1824,83;2,679;77,81;12,68;0
1;2026-01-01 11:12:00;1875,66;2,851;70,26;14,06;0
1;2026-01-01 11:13:00;1826,6;2,861;74,41;13,63;0
1;2026-01-01 11:14:00;1825,79;2,9;71,16;11,74;0
1;2026-01-01 11:15:00;1811,92;2,509;73,08;12,39;0
1;2026-01-01 11:16:00;1836,51;3,507;71,3;12,39;0
1;2026-01-01 11:17:00;1831,72;2,752;74,28;12,74;0
1;2026-01-01 11:18:00;1847,39;1,913;73,22;12,75;0
1;2026-01-01 11:19:00;1803,06;2,257;71,76;14,59;0
1;2026-01-01 11:20:00;1805,21;1,962;70,25;12,14;0
1;2026-01-01 11:21:00;1804,12;2,665;73,55;12,93;0
1;2026-01-01 11:22:00;1835,86;2,61;69,85;13,16;0
1;2026-01-01 11:23:00;1853,55;2,471;73,95;12,79;0
1;2026-01-01 11:24:00;1804,62;3,463;79,45;12,86;0
1;2026-01-01 11:25:00;1805,47;2,878;76,25;12,16;0
1;2026-01-01 11:26:00;1823,95;2,949;74,67;12,85;0
1;2026-01-01 11:27:00;1809,95;2,286;72,66;13,1;0
1;2026-01-01 11:28:00;1839,89;2,259;68,03;12,99;0
1;2026-01-01 11:29:00;1759,8;2,673;69,57;13,13;0
1;2026-01-01 11:30:00;1795,43;2,728;76,09;13,64;0
1;2026-01-01 11:31:00;1796,53;1,916;70,9;13,35;0
1;2026-01-01 11:32:00;1758,08;2,586;71,13;12,83;0
1;2026-01-01 11:33:00;1792;2,664;72,46;12,09;0
1;2026-01-01 11:34:00;1793,21;2,572;70,22;12,43;0
1;2026-01-01 11:35:00;1811,07;2,333;69,81;12,66;0
1;2026-01-01 11:36:00;1843,92;2,443;72,75;12,94;0
1;2026-01-01 11:37:00;1809,97;2,588;70,65;12,5;0
1;2026-01-01 11:38:00;1790,32;2,695;71,03;12,23;0
1;2026-01-01 11:39:00;1814,67;2,9;70,93;12,08;0
1;2026-01-01 11:40:00;1842,32;3,091;74,18;11,8;0
1;2026-01-01 11:41:00;1791,69;2,541;72,3;12,65;0
1;2026-01-01 11:42:00;1793,33;2,476;72,43;11,91;0
1;2026-01-01 11:43:00;1830,06;2,833;74,37;12,19;0
1;2026-01-01 11:44:00;1810,56;2,903;72,52;12,55;0
1;2026-01-01 11:45:00;1832,28;2,485;72,18;11,99;0
1;2026-01-01 11:46:00;1815,75;2,974;74,06;13,02;0
1;2026-01-01 11:47:00;1833,63;3,05;74,55;13,23;0
1;2026-01-01 11:48:00;1790,22;3,175;72,51;12,46;0
1;2026-01-01 11:49:00;1815,79;3,37;73,08;12,53;0
1;2026-01-01 11:50:00;1810,83;2,312;70,92;13,11;0
1;2026-01-01 11:51:00;1785,7;2,664;70,73;12,36;0
1;2026-01-01 11:52:00;1777,01;2,663;74,8;12,32;0
1;2026-01-01 11:53:00;1833,24;2,619;73,99;13,51;0
1;2026-01-01 11:54:00;1807,32;2,399;74,02;13,32;0
1;2026-01-01 11:55:00;1790,54;2,064;73,58;13,15;0
1;2026-01-01 11:56:00;1813,69;2,695;72,99;13,34;0
1;2026-01-01 11:57:00;1844,29;2,351;74,62;11,6;0
1;2026-01-01 11:58:00;1759,07;2,693;75,22;13,6;0
1;2026-01-01 11:59:00;1778,68;2,341;75,16;13,02;0
1;2026-01-01 12:00:00;1793,02;2,218;72,63;13,4;0
1;2026-01-01 12:01:00;1852,62;2,752;76,35;13,02;0
1;2026-01-01 12:02:00;1823,16;2,719;73,45;12,82;0
1;2026-01-01 12:03:00;1835,28;2,89;74,46;12,62;0
1;2026-01-01 12:04:00;1787,59;3,533;73,58;13,01;0
1;2026-01-01 12:05:00;1788,11;2,769;73,5;12,6;0
1;2026-01-01 12:06:00;1827,29;2,852;71,04;13,31;0
1;2026-01-01 12:07:00;1817,55;2,227;74,63;11,84;0
1;2026-01-01 12:08:00;1829,81;2,144;79,99;12,46;0
1;2026-01-01 12:09:00;1811,4;3,291;71,94;14,02;0
1;2026-01-01 12:10:00;1823,05;2,289;73,06;12,41;0
1;2026-01-01 12:11:00;1820,05;2,241;71,76;12,65;0
1;2026-01-01 12:12:00;1835,54;2,643;71,66;12,26;0
1;2026-01-01 12:13:00;1836,27;2,622;76,74;12,99;0
1;2026-01-01 12:14:00;1775,6;2,297;71,2;12,35;0
1;2026-01-01 12:15:00;1759,91;2,536;71,69;12,68;0
1;2026-01-01 12:16:00;1841,14;3,15;68,91;13,3;0
1;2026-01-01 12:17:00;1845,79;2,336;70,98;12,37;0
1;2026-01-01 12:18:00;1790,58;2,101;68,61;13,26;0
1;2026-01-01 12:19:00;1769,6;3,035;74,46;13,28;0
1;2026-01-01 12:20:00;1818,57;2,855;79,88;13,42;0
1;2026-01-01 12:21:00;1839,36;2,41;71,96;12,87;0
1;2026-01-01 12:22:00;1861,03;2,025;68,71;14,73;0
1;2026-01-01 12:23:00;1829;2,36;75,13;13,42;0
1;2026-01-01 12:24:00;1806,8;2,636;71,06;12,98;0
1;2026-01-01 12:25:00;1793,77;3,125;76,13;12,26;0
1;2026-01-01 12:26:00;1816,38;2,244;72,17;12,73;0
1;2026-01-01 12:27:00;1808,61;2,625;71,3;13,65;0
1;2026-01-01 12:28:00;1790,72;2,928;72,43;13,82;0
1;2026-01-01 12:29:00;1867,31;1,706;74,77;13,68;0
1;2026-01-01 12:30:00;1860,72;3,072;72,31;13,26;0
1;2026-01-01 12:31:00;1844,49;2,185;71,64;12,04;0
1;2026-01-01 12:32:00;1793,07;2,791;72,38;13,08;0
1;2026-01-01 12:33:00;1837,47;2,757;69,7;12,04;0
1;2026-01-01 12:34:00;1832,08;3,092;73,87;11,9;0
1;2026-01-01 12:35:00;1827,16;2,879;68,41;12,93;0
1;2026-01-01 12:36:00;1847,34;1,707;71,77;13,1;0
1;2026-01-01 12:37:00;1831,98;2,344;74,78;13,33;0
1;2026-01-01 12:38:00;1834,59;2,714;73,64;13,09;0
1;2026-01-01 12:39:00;1832,02;2,58;74,35;13,11;0
1;2026-01-01 12:40:00;1824,61;2,849;72,72;12,2;0
1;2026-01-01 12:41:00;1771,5;2,974;75,8;12,73;0
1;2026-01-01 12:42:00;1818,18;2,902;75,19;11,89;0
1;2026-01-01 12:43:00;1802,19;2,573;73,99;11,59;0
1;2026-01-01 12:44:00;1784,1;1,92;75,2;13,23;0
1;2026-01-01 12:45:00;1858,14;2,476;74,76;12,34;0
1;2026-01-01 12:46:00;1859,32;2,825;71,78;13,31;0
1;2026-01-01 12:47:00;1850,07;2,222;69,52;13,45;0
1;2026-01-01 12:48:00;1822,47;2,911;73,93;12,42;0
1;2026-01-01 12:49:00;1849,86;3,022;74,24;13,14;0
1;2026-01-01 12:50:00;1816,39;2,709;75,61;12,39;0
1;2026-01-01 12:51:00;1821,16;1,433;70,54;11,68;0
1;2026-01-01 12:52:00;1788,76;2,147;70,61;12,86;0
1;2026-01-01 12:53:00;1826,02;3,413;74,03;12,51;0
1;2026-01-01 12:54:00;1817,6;2,44;72,7;12,53;0
1;2026-01-01 12:55:00;1783,53;1,865;68,16;13,97;0
1;2026-01-01 12:56:00;1814,81;3,152;73,82;11,87;0
1;2026-01-01 12:57:00;1814,1;2,664;68,25;13,02;0
1;2026-01-01 12:58:00;1861,03;3,1;70,52;12,19;0
1;2026-01-01 12:59:00;1838,45;2,769;76,26;13,33;0
1;2026-01-01 13:00:00;1816,38;2,842;77,44;12,97;0
1;2026-01-01 13:01:00;1822,31;2,804;69,84;13,02;0
1;2026-01-01 13:02:00;1817,2;2,937;72,06;12,22;0
1;2026-01-01 13:03:00;1811,02;3,569;72,99;12,33;0
1;2026-01-01 13:04:00;1789,03;3,047;77,33;13,35;0
1;2026-01-01 13:05:00;1812,32;2,026;71,65;13,85;0
1;2026-01-01 13:06:00;1797,44;2,837;71,69;13,08;0
1;2026-01-01 13:07:00;1784,84;3,115;76,75;12,25;0
1;2026-01-01 13:08:00;1828,87;3,139;71,94;12,99;0
1;2026-01-01 13:09:00;1825,88;2,488;74,68;14,25;0
1;2026-01-01 13:10:00;1771,43;3,124;69,19;12,85;0
1;2026-01-01 13:11:00;1813,03;3,029;72,45;13,67;0
1;2026-01-01 13:12:00;1840,99;3,687;68,73;12,35;0
1;2026-01-01 13:13:00;1842,57;2,358;70,24;12,76;0
1;2026-01-01 13:14:00;1841,74;2,455;74,98;13,16;0
1;2026-01-01 13:15:00;1817,07;2,536;72,75;13,03;0
1;2026-01-01 13:16:00;1794,97;2,462;72,08;12,33;0
1;2026-01-01 13:17:00;1789;2,302;71,01;12,3;0
1;2026-01-01 13:18:00;1824,71;1,553;72,33;13,38;0
1;2026-01-01 13:19:00;1825,58;2,484;73,63;13,5;0
1;2026-01-01 13:20:00;1848,28;2,806;75,34;13,7;0
1;2026-01-01 13:21:00;1843,59;2,461;66,32;13,87;0
1;2026-01-01 13:22:00;1812,79;3,432;70,8;12,87;0
1;2026-01-01 13:23:00;1784,99;2,664;73,28;12,6;0
1;2026-01-01 13:24:00;1808,12;3,175;72,63;13,6;0
1;2026-01-01 13:25:00;1821,52;2,763;73,89;13,22;0
1;2026-01-01 13:26:00;1811,04;2,989;73,55;12,2;0
1;2026-01-01 13:27:00;1801,65;2,77;72,12;12,17;0
1;2026-01-01 13:28:00;1822,42;3,206;71,56;13,08;0
1;2026-01-01 13:29:00;1803,49;2,681;72,27;12,68;0
1;2026-01-01 13:30:00;1800,39;2,857;75,75;12,77;0
1;2026-01-01 13:31:00;1823,88;2,805;71,05;13,43;0
1;2026-01-01 13:32:00;1806,04;2,543;72,72;13,24;0
1;2026-01-01 13:33:00;1822,2;2,82;73,34;13,59;0
1;2026-01-01 13:34:00;1822,92;3,552;76,78;11,63;0
1;2026-01-01 13:35:00;1787,61;2,55;72,13;12,94;0
1;2026-01-01 13:36:00;1804,06;2,826;75,28;13,21;0
1;2026-01-01 13:37:00;1852,04;3,161;75,96;11,87;0
1;2026-01-01 13:38:00;1787,04;3,114;72,72;12,4;0
1;2026-01-01 13:39:00;1763,18;2,663;72,35;12,29;0
